Dataset,method,Iteration,Entropy for each column,Sorted columns based on entropy,Column,1th Iteration RMSE,2th Iteration RMSE,3th Iteration RMSE,4th Iteration RMSE,5th Iteration RMSE,6th Iteration RMSE,7th Iteration RMSE,8th Iteration RMSE,9th Iteration RMSE,10th Iteration RMSE,11th Iteration RMSE,12th Iteration RMSE,13th Iteration RMSE,14th Iteration RMSE,15th Iteration RMSE,16th Iteration RMSE,17th Iteration RMSE,18th Iteration RMSE,19th Iteration RMSE,20th Iteration RMSE,21th Iteration RMSE,22th Iteration RMSE,23th Iteration RMSE,24th Iteration RMSE,25th Iteration RMSE,26th Iteration RMSE,27th Iteration RMSE,28th Iteration RMSE,29th Iteration RMSE,30th Iteration RMSE
1_breast,up_chain03_datawig,12,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",node-caps,,,,,,,,,,,,0.2389909383944348,,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,12,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",menopause,,,,,,,,,,,,0.5385835330519158,,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,12,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast,,,,,,,,,,,,0.5369419240394899,,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,12,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",irradiat,,,,,,,,,,,,0.4252891617095936,,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,13,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",tumor-size,,,,,,,,,,,,,0.12755554766108038,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,13,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",age,,,,,,,,,,,,,0.23478117677078122,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,13,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast-quad,,,,,,,,,,,,,0.19594615282808683,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,13,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",inv-nodes,,,,,,,,,,,,,0.3432410358167118,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,13,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",deg-malig,,,,,,,,,,,,,0.3016192252661468,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,13,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",node-caps,,,,,,,,,,,,,0.16176968143366183,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,13,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",menopause,,,,,,,,,,,,,0.4513611414459375,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,13,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast,,,,,,,,,,,,,0.5809054523763683,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,13,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",irradiat,,,,,,,,,,,,,0.33651382958665266,,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,14,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",tumor-size,,,,,,,,,,,,,,0.2687809487483416,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,14,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",age,,,,,,,,,,,,,,0.14089715151985963,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,14,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast-quad,,,,,,,,,,,,,,0.25228008842142957,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,14,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",inv-nodes,,,,,,,,,,,,,,0.3572565904401609,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,14,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",deg-malig,,,,,,,,,,,,,,0.3541904834935481,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,14,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",node-caps,,,,,,,,,,,,,,0.25269550515392963,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,14,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",menopause,,,,,,,,,,,,,,0.46216084893105475,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,14,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast,,,,,,,,,,,,,,0.5892037007963806,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,14,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",irradiat,,,,,,,,,,,,,,0.5116674381603885,,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,15,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",tumor-size,,,,,,,,,,,,,,,0.2086968524201393,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,15,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",age,,,,,,,,,,,,,,,0.32629180826222454,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,15,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast-quad,,,,,,,,,,,,,,,0.2421551418316307,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,15,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",inv-nodes,,,,,,,,,,,,,,,0.29881991767142624,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,15,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",deg-malig,,,,,,,,,,,,,,,0.38983624412789586,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,15,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",node-caps,,,,,,,,,,,,,,,0.2592384480655508,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,15,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",menopause,,,,,,,,,,,,,,,0.4183142265185694,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,15,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast,,,,,,,,,,,,,,,0.5603897211077236,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,15,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",irradiat,,,,,,,,,,,,,,,0.49722504447175825,,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,16,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",tumor-size,,,,,,,,,,,,,,,,0.24574823646937535,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,16,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",age,,,,,,,,,,,,,,,,0.22013090144170122,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,16,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast-quad,,,,,,,,,,,,,,,,0.4843891403217861,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,16,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",inv-nodes,,,,,,,,,,,,,,,,0.358792526972962,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,16,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",deg-malig,,,,,,,,,,,,,,,,0.3842524909024188,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,16,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",node-caps,,,,,,,,,,,,,,,,0.21924163806657293,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,16,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",menopause,,,,,,,,,,,,,,,,0.4801687075372166,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,16,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast,,,,,,,,,,,,,,,,0.49352245831521196,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,16,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",irradiat,,,,,,,,,,,,,,,,0.514668196504168,,,,,,,,,,,,,,
1_breast,up_chain03_datawig,17,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",tumor-size,,,,,,,,,,,,,,,,,0.0813878434680632,,,,,,,,,,,,,
1_breast,up_chain03_datawig,17,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",age,,,,,,,,,,,,,,,,,0.1564895476712517,,,,,,,,,,,,,
1_breast,up_chain03_datawig,17,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast-quad,,,,,,,,,,,,,,,,,0.27458342606412106,,,,,,,,,,,,,
1_breast,up_chain03_datawig,17,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",inv-nodes,,,,,,,,,,,,,,,,,0.3057434897867969,,,,,,,,,,,,,
1_breast,up_chain03_datawig,17,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",deg-malig,,,,,,,,,,,,,,,,,0.4200623486088013,,,,,,,,,,,,,
1_breast,up_chain03_datawig,17,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",node-caps,,,,,,,,,,,,,,,,,0.4205016921424172,,,,,,,,,,,,,
1_breast,up_chain03_datawig,17,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",menopause,,,,,,,,,,,,,,,,,0.4418009849662948,,,,,,,,,,,,,
1_breast,up_chain03_datawig,17,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast,,,,,,,,,,,,,,,,,0.38982899617827965,,,,,,,,,,,,,
1_breast,up_chain03_datawig,17,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",irradiat,,,,,,,,,,,,,,,,,0.3719167303413344,,,,,,,,,,,,,
1_breast,up_chain03_datawig,18,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",tumor-size,,,,,,,,,,,,,,,,,,0.2666380873487199,,,,,,,,,,,,
1_breast,up_chain03_datawig,18,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",age,,,,,,,,,,,,,,,,,,0.42199967532090343,,,,,,,,,,,,
1_breast,up_chain03_datawig,18,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast-quad,,,,,,,,,,,,,,,,,,0.22269735964951506,,,,,,,,,,,,
1_breast,up_chain03_datawig,18,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",inv-nodes,,,,,,,,,,,,,,,,,,0.3355615705334695,,,,,,,,,,,,
